recorded_date,age_group,sex,observed_ethnicity,domestic_abuse,borough,method_of_killing,solved_status,year,month.name,season
2020-01-01,55 to 64,Female,White,Domestic Abuse,Waltham Forest,Blunt Implement,Solved,18,JAN,winter
2020-01-01,65 and over,Male,White,Not Domestic Abuse,Hackney,Knife or Sharp Implement,Solved,18,JAN,winter
2020-01-01,45 to 54,Male,White,Not Domestic Abuse,Westminster,Shooting,Solved,18,JAN,winter
2020-02-01,35 to 44,Male,Asian,Not Domestic Abuse,Greenwich,Blunt Implement,Solved,18,FEB,winter
2020-02-01,45 to 54,Male,White,Not Domestic Abuse,Kensington & Chelsea,Blunt Implement,Solved,18,FEB,winter
2020-02-01,35 to 44,Male,Black,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,18,FEB,winter
2020-02-01,35 to 44,Female,Asian,Domestic Abuse,Waltham Forest,Knife or Sharp Implement,Solved,18,FEB,winter
2020-02-01,20 to 24,Male,Black,Not Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,18,FEB,winter
2020-02-01,13 to 19,Male,Not Reported/Not known,Not Domestic Abuse,Kingston Upon Thames,Knife or Sharp Implement,Solved,18,FEB,winter
2020-03-01,25 to 34,Male,White,Not Domestic Abuse,Hillingdon,Physical Assault,Solved,18,MAR,spring
2020-03-01,20 to 24,Male,Black,Not Domestic Abuse,Barnet,Knife or Sharp Implement,Solved,18,MAR,spring
2020-03-01,13 to 19,Male,Asian,Not Domestic Abuse,Newham,Blunt Implement,Solved,18,MAR,spring
2020-03-01,20 to 24,Male,Black,Not Domestic Abuse,Redbridge,Knife or Sharp Implement,Solved,18,MAR,spring
2020-03-01,13 to 19,Male,Black,Not Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,18,MAR,spring
2020-03-01,65 and over,Female,Black,Domestic Abuse,Southwark,Blunt Implement,Solved,18,MAR,spring
2020-03-01,20 to 24,Male,Asian,Not Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,18,MAR,spring
2020-03-01,13 to 19,Male,White,Not Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,18,MAR,spring
2020-03-01,55 to 64,Female,White,Domestic Abuse,Hackney,Blunt Implement,Solved,18,MAR,spring
2020-03-01,25 to 34,Male,Black,Not Domestic Abuse,Enfield,Shooting,Solved,18,MAR,spring
2020-03-01,35 to 44,Female,Asian,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,18,MAR,spring
2020-03-01,45 to 54,Male,White,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,18,MAR,spring
2020-03-01,35 to 44,Female,Black,Not Domestic Abuse,Newham,Blunt Implement,Solved,18,MAR,spring
2020-04-01,65 and over,Female,White,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Solved,18,APR,spring
2020-04-01,35 to 44,Male,White,Not Domestic Abuse,Waltham Forest,Knife or Sharp Implement,Solved,18,APR,spring
2020-04-01,55 to 64,Male,White,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Solved,18,APR,spring
2020-04-01,55 to 64,Female,Black,Domestic Abuse,Enfield,Blunt Implement,Solved,18,APR,spring
2020-04-01,35 to 44,Male,White,Not Domestic Abuse,Wandsworth,Knife or Sharp Implement,Solved,18,APR,spring
2020-04-01,25 to 34,Male,Black,Not Domestic Abuse,Hackney,Physical Assault,Solved,18,APR,spring
2020-04-01,35 to 44,Male,Asian,Not Domestic Abuse,Hillingdon,Physical Assault,Solved,18,APR,spring
2020-04-01,0 to 12,Male,Asian,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,18,APR,spring
2020-04-01,0 to 12,Female,Asian,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,18,APR,spring
2020-04-01,20 to 24,Male,Black,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,18,APR,spring
2020-05-01,65 and over,Male,White,Not Domestic Abuse,Ealing,Blunt Implement,Solved,18,MAY,spring
2020-05-01,25 to 34,Male,Black,Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,18,MAY,spring
2020-05-01,20 to 24,Male,Black,Not Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,18,MAY,spring
2020-05-01,13 to 19,Male,Black,Not Domestic Abuse,Southwark,Knife or Sharp Implement,Solved,18,MAY,spring
2020-05-01,25 to 34,Male,Black,Not Domestic Abuse,Haringey,Shooting,Solved,18,MAY,spring
2020-06-01,20 to 24,Male,Black,Not Domestic Abuse,Hackney,Shooting,Unsolved,18,JUN,summer
2020-06-01,25 to 34,Female,Black,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,18,JUN,summer
2020-06-01,45 to 54,Female,Black,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,18,JUN,summer
2020-06-01,20 to 24,Male,Black,Not Domestic Abuse,Hammersmith & Fulham,Shooting,Unsolved,18,JUN,summer
2020-06-01,55 to 64,Female,Black,Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,18,JUN,summer
2020-06-01,45 to 54,Male,White,Not Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,18,JUN,summer
2020-06-01,35 to 44,Male,White,Not Domestic Abuse,Bexley,Physical Assault,Solved,18,JUN,summer
2020-06-01,25 to 34,Male,Black,Not Domestic Abuse,Sutton,Shooting,Solved,18,JUN,summer
2020-06-01,0 to 12,Female,Asian,Not Domestic Abuse,Merton,Knife or Sharp Implement,Solved,18,JUN,summer
2020-07-01,20 to 24,Male,Black,Not Domestic Abuse,Islington,Shooting,Solved,18,JUL,summer
2020-07-01,20 to 24,Female,White,Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,18,JUL,summer
2020-07-01,13 to 19,Male,Black,Not Domestic Abuse,Southwark,Knife or Sharp Implement,Solved,18,JUL,summer
2020-07-01,35 to 44,Male,White,Not Domestic Abuse,Bromley,Shooting,Solved,18,JUL,summer
2020-07-01,25 to 34,Male,Black,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Solved,18,JUL,summer
2020-07-01,13 to 19,Male,Asian,Not Domestic Abuse,Westminster,Knife or Sharp Implement,Unsolved,18,JUL,summer
2020-07-01,25 to 34,Male,White,Not Domestic Abuse,Brent,Shooting,Solved,18,JUL,summer
2020-07-01,35 to 44,Male,White,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,18,JUL,summer
2020-07-01,25 to 34,Male,White,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,18,JUL,summer
2020-07-01,55 to 64,Male,Black,Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,18,JUL,summer
2020-07-01,0 to 12,Male,White,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,18,JUL,summer
2020-07-01,65 and over,Male,Not Reported/Not known,Not Domestic Abuse,Hounslow,Blunt Implement,Solved,18,JUL,summer
2020-07-01,55 to 64,Male,Black,Not Domestic Abuse,Camden,Blunt Implement,Solved,18,JUL,summer
2020-07-01,25 to 34,Male,Black,Not Domestic Abuse,Enfield,Shooting,Solved,18,JUL,summer
2020-07-01,25 to 34,Male,Asian,Not Domestic Abuse,Hounslow,Knife or Sharp Implement,Solved,18,JUL,summer
2020-08-01,35 to 44,Female,Black,Not Domestic Abuse,Enfield,Knife or Sharp Implement,Solved,18,AUG,summer
2020-08-01,25 to 34,Female,Black,Domestic Abuse,Barking & Dagenham,Knife or Sharp Implement,Unsolved,18,AUG,summer
2020-08-01,13 to 19,Male,Black,Not Domestic Abuse,Westminster,Knife or Sharp Implement,Unsolved,18,AUG,summer
2020-08-01,25 to 34,Male,Black,Not Domestic Abuse,Brent,Shooting,Unsolved,18,AUG,summer
2020-08-01,0 to 12,Male,White,Not Domestic Abuse,Ealing,Physical Assault,Solved,18,AUG,summer
2020-08-01,20 to 24,Male,Black,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Solved,18,AUG,summer
2020-08-01,35 to 44,Male,Asian,Not Domestic Abuse,Waltham Forest,Knife or Sharp Implement,Solved,18,AUG,summer
2020-08-01,65 and over,Male,White,Not Domestic Abuse,Richmond Upon Thames,Physical Assault,Unsolved,18,AUG,summer
2020-08-01,13 to 19,Male,Asian,Not Domestic Abuse,Harrow,Knife or Sharp Implement,Solved,18,AUG,summer
2020-09-01,20 to 24,Male,Black,Not Domestic Abuse,Barnet,Knife or Sharp Implement,Solved,18,SEP,autumn
2020-09-01,65 and over,Male,Asian,Not Domestic Abuse,Hackney,Knife or Sharp Implement,Solved,18,SEP,autumn
2020-09-01,25 to 34,Male,Black,Not Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,18,SEP,autumn
2020-09-01,65 and over,Female,White,Domestic Abuse,Bexley,Knife or Sharp Implement,Solved,18,SEP,autumn
2020-09-01,55 to 64,Male,Black,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,18,SEP,autumn
2020-09-01,25 to 34,Male,Asian,Not Domestic Abuse,Enfield,Knife or Sharp Implement,Solved,18,SEP,autumn
2020-09-01,20 to 24,Male,Black,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Solved,18,SEP,autumn
2020-09-01,13 to 19,Male,Black,Not Domestic Abuse,Islington,Knife or Sharp Implement,Solved,18,SEP,autumn
2020-09-01,20 to 24,Male,Black,Not Domestic Abuse,Merton,Shooting,Solved,18,SEP,autumn
2020-09-01,45 to 54,Male,White,Not Domestic Abuse,Croydon,Shooting,Solved,18,SEP,autumn
2020-10-01,25 to 34,Male,Black,Not Domestic Abuse,Merton,Knife or Sharp Implement,Solved,18,OCT,autumn
2020-10-01,35 to 44,Female,Asian,Domestic Abuse,Hounslow,Knife or Sharp Implement,Unsolved,18,OCT,autumn
2020-10-01,0 to 12,Male,Asian,Not Domestic Abuse,Hounslow,Knife or Sharp Implement,Unsolved,18,OCT,autumn
2020-10-01,25 to 34,Male,White,Not Domestic Abuse,Redbridge,Knife or Sharp Implement,Solved,18,OCT,autumn
2020-10-01,20 to 24,Male,Black,Not Domestic Abuse,Hillingdon,Shooting,Solved,18,OCT,autumn
2020-10-01,55 to 64,Male,White,Not Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,18,OCT,autumn
2020-10-01,13 to 19,Male,Black,Not Domestic Abuse,Waltham Forest,Knife or Sharp Implement,Solved,18,OCT,autumn
2020-10-01,25 to 34,Male,Black,Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,18,OCT,autumn
2020-10-01,13 to 19,Male,White,Not Domestic Abuse,Wandsworth,Knife or Sharp Implement,Solved,18,OCT,autumn
2020-10-01,35 to 44,Female,White,Domestic Abuse,Greenwich,Blunt Implement,Solved,18,OCT,autumn
2020-10-01,45 to 54,Female,White,Domestic Abuse,Kingston Upon Thames,Physical Assault,Solved,18,OCT,autumn
2020-11-01,13 to 19,Male,Black,Not Domestic Abuse,Westminster,Knife or Sharp Implement,Solved,18,NOV,autumn
2020-11-01,25 to 34,Male,Black,Not Domestic Abuse,Redbridge,Shooting,Solved,18,NOV,autumn
2020-11-01,13 to 19,Male,Black,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,18,NOV,autumn
2020-11-01,25 to 34,Male,Black,Not Domestic Abuse,Southwark,Knife or Sharp Implement,Solved,18,NOV,autumn
2020-11-01,45 to 54,Male,White,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,18,NOV,autumn
2020-11-01,55 to 64,Male,White,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,18,NOV,autumn
2020-11-01,25 to 34,Male,Not Reported/Not known,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Solved,18,NOV,autumn
2020-11-01,55 to 64,Female,Asian,Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,18,NOV,autumn
2020-11-01,35 to 44,Male,Black,Domestic Abuse,Enfield,Knife or Sharp Implement,Solved,18,NOV,autumn
2020-12-01,13 to 19,Male,Black,Not Domestic Abuse,Newham,Knife or Sharp Implement,Solved,18,DEC,winter
2020-12-01,25 to 34,Female,White,Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,18,DEC,winter
2020-12-01,20 to 24,Male,Black,Not Domestic Abuse,Harrow,Knife or Sharp Implement,Solved,18,DEC,winter
2020-12-01,25 to 34,Female,Asian,Domestic Abuse,Lambeth,Knife or Sharp Implement,Solved,18,DEC,winter
2020-12-01,25 to 34,Male,Black,Not Domestic Abuse,Newham,Knife or Sharp Implement,Solved,18,DEC,winter
2021-01-01,65 and over,Female,White,Not Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,19,JAN,winter
2021-01-01,35 to 44,Male,White,Not Domestic Abuse,Redbridge,Knife or Sharp Implement,Solved,19,JAN,winter
2021-01-01,45 to 54,Male,White,Not Domestic Abuse,Redbridge,Knife or Sharp Implement,Solved,19,JAN,winter
2021-01-01,45 to 54,Male,White,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,19,JAN,winter
2021-01-01,35 to 44,Male,White,Not Domestic Abuse,Merton,Knife or Sharp Implement,Solved,19,JAN,winter
2021-01-01,65 and over,Male,White,Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,19,JAN,winter
2021-01-01,13 to 19,Male,White,Not Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,19,JAN,winter
2021-01-01,35 to 44,Female,White,Domestic Abuse,Tower Hamlets,Knife or Sharp Implement,Solved,19,JAN,winter
2021-01-01,13 to 19,Male,Black,Not Domestic Abuse,Islington,Knife or Sharp Implement,Solved,19,JAN,winter
2021-02-01,20 to 24,Male,White,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,19,FEB,winter
2021-02-01,20 to 24,Male,Black,Not Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,19,FEB,winter
2021-02-01,13 to 19,Male,Black,Not Domestic Abuse,Hammersmith & Fulham,Knife or Sharp Implement,Solved,19,FEB,winter
2021-02-01,35 to 44,Male,Black,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,19,FEB,winter
2021-02-01,35 to 44,Male,White,Not Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,19,FEB,winter
2021-02-01,13 to 19,Male,Black,Not Domestic Abuse,Brent,Knife or Sharp Implement,Unsolved,19,FEB,winter
2021-02-01,45 to 54,Female,White,Not Domestic Abuse,Ealing,Blunt Implement,Solved,19,FEB,winter
2021-02-01,20 to 24,Male,Black,Not Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,19,FEB,winter
2021-02-01,13 to 19,Male,Asian,Not Domestic Abuse,Westminster,Knife or Sharp Implement,Solved,19,FEB,winter
2021-03-01,13 to 19,Male,Black,Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,19,MAR,spring
2021-03-01,13 to 19,Male,Black,Not Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,19,MAR,spring
2021-03-01,13 to 19,Male,White,Not Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,19,MAR,spring
2021-03-01,13 to 19,Male,Asian,Not Domestic Abuse,Waltham Forest,Knife or Sharp Implement,Solved,19,MAR,spring
2021-03-01,20 to 24,Male,White,Not Domestic Abuse,Hounslow,Knife or Sharp Implement,Solved,19,MAR,spring
2021-03-01,65 and over,Female,Black,Domestic Abuse,Newham,Blunt Implement,Solved,19,MAR,spring
2021-03-01,20 to 24,Male,Black,Not Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,19,MAR,spring
2021-04-01,45 to 54,Female,White,Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,19,APR,spring
2021-04-01,65 and over,Female,White,Domestic Abuse,Redbridge,Physical Assault,Solved,19,APR,spring
2021-04-01,45 to 54,Female,White,Domestic Abuse,Redbridge,Knife or Sharp Implement,Solved,19,APR,spring
2021-04-01,13 to 19,Male,Black,Not Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,19,APR,spring
2021-04-01,65 and over,Male,White,Domestic Abuse,Southwark,Knife or Sharp Implement,Unsolved,19,APR,spring
2021-04-01,13 to 19,Male,Other,Not Domestic Abuse,Newham,Knife or Sharp Implement,Solved,19,APR,spring
2021-04-01,13 to 19,Male,Black,Not Domestic Abuse,Newham,Shooting,Unsolved,19,APR,spring
2021-04-01,35 to 44,Male,Black,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,19,APR,spring
2021-05-01,20 to 24,Male,Black,Not Domestic Abuse,Barnet,Knife or Sharp Implement,Solved,19,MAY,spring
2021-05-01,45 to 54,Female,White,Not Domestic Abuse,Redbridge,Knife or Sharp Implement,Solved,19,MAY,spring
2021-05-01,20 to 24,Male,Black,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,19,MAY,spring
2021-05-01,65 and over,Male,White,Not Domestic Abuse,Ealing,Blunt Implement,Solved,19,MAY,spring
2021-05-01,13 to 19,Male,Black,Not Domestic Abuse,Havering,Knife or Sharp Implement,Solved,19,MAY,spring
2021-05-01,25 to 34,Male,Black,Not Domestic Abuse,Hackney,Shooting,Solved,19,MAY,spring
2021-05-01,25 to 34,Female,White,Domestic Abuse,Redbridge,Physical Assault,Solved,19,MAY,spring
2021-05-01,35 to 44,Male,White,Not Domestic Abuse,Richmond Upon Thames,Knife or Sharp Implement,Solved,19,MAY,spring
2021-05-01,20 to 24,Male,Black,Not Domestic Abuse,Haringey,Shooting,Unsolved,19,MAY,spring
2021-05-01,65 and over,Male,White,Domestic Abuse,Lewisham,Physical Assault,Solved,19,MAY,spring
2021-05-01,35 to 44,Female,Black,Not Domestic Abuse,Sutton,Knife or Sharp Implement,Solved,19,MAY,spring
2021-05-01,55 to 64,Male,White,Not Domestic Abuse,Islington,Knife or Sharp Implement,Solved,19,MAY,spring
2021-06-01,20 to 24,Male,Black,Not Domestic Abuse,Barnet,Knife or Sharp Implement,Solved,19,JUN,summer
2021-06-01,35 to 44,Male,Black,Not Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,19,JUN,summer
2021-06-01,25 to 34,Male,White,Domestic Abuse,Hackney,Knife or Sharp Implement,Solved,19,JUN,summer
2021-06-01,13 to 19,Male,Black,Not Domestic Abuse,Islington,Shooting,Solved,19,JUN,summer
2021-06-01,13 to 19,Male,Black,Not Domestic Abuse,Hillingdon,Knife or Sharp Implement,Solved,19,JUN,summer
2021-06-01,13 to 19,Male,Black,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Solved,19,JUN,summer
2021-06-01,45 to 54,Male,Black,Not Domestic Abuse,Southwark,Blunt Implement,Unsolved,19,JUN,summer
2021-06-01,45 to 54,Female,Black,Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,19,JUN,summer
2021-06-01,25 to 34,Male,Black,Not Domestic Abuse,Wandsworth,Shooting,Unsolved,19,JUN,summer
2021-06-01,25 to 34,Male,Asian,Not Domestic Abuse,Barnet,Knife or Sharp Implement,Solved,19,JUN,summer
2021-06-01,13 to 19,Male,Black,Not Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,19,JUN,summer
2021-06-01,25 to 34,Male,Black,Not Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,19,JUN,summer
2021-07-01,13 to 19,Male,Black,Not Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,19,JUL,summer
2021-07-01,55 to 64,Male,White,Not Domestic Abuse,Westminster,Knife or Sharp Implement,Solved,19,JUL,summer
2021-07-01,45 to 54,Male,White,Not Domestic Abuse,Hillingdon,Physical Assault,Solved,19,JUL,summer
2021-07-01,13 to 19,Male,Black,Not Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,19,JUL,summer
2021-07-01,13 to 19,Male,White,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Solved,19,JUL,summer
2021-07-01,65 and over,Female,Other,Not Domestic Abuse,Brent,Knife or Sharp Implement,Solved,19,JUL,summer
2021-07-01,13 to 19,Male,Black,Not Domestic Abuse,Croydon,Knife or Sharp Implement,Solved,19,JUL,summer
2021-07-01,35 to 44,Male,White,Not Domestic Abuse,Lambeth,Blunt Implement,Solved,19,JUL,summer
2021-07-01,20 to 24,Male,White,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Solved,19,JUL,summer
2021-07-01,35 to 44,Female,White,Domestic Abuse,Southwark,Knife or Sharp Implement,Solved,19,JUL,summer
2021-07-01,35 to 44,Male,White,Not Domestic Abuse,Barking & Dagenham,Blunt Implement,Solved,19,JUL,summer
2021-07-01,45 to 54,Male,White,Domestic Abuse,Enfield,Knife or Sharp Implement,Solved,19,JUL,summer
2021-07-01,65 and over,Female,Asian,Not Domestic Abuse,Barnet,Physical Assault,Solved,19,JUL,summer
2021-07-01,25 to 34,Male,Black,Not Domestic Abuse,Greenwich,Knife or Sharp Implement,Solved,19,JUL,summer
2021-08-01,13 to 19,Male,Black,Not Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,19,AUG,summer
2021-08-01,20 to 24,Male,Black,Not Domestic Abuse,Newham,Knife or Sharp Implement,Solved,19,AUG,summer
2021-08-01,45 to 54,Male,White,Not Domestic Abuse,Waltham Forest,Knife or Sharp Implement,Solved,19,AUG,summer
2021-08-01,65 and over,Female,White,Not Domestic Abuse,Kensington & Chelsea,Knife or Sharp Implement,Solved,19,AUG,summer
2021-08-01,45 to 54,Male,Asian,Not Domestic Abuse,Tower Hamlets,Shooting,Solved,19,AUG,summer
2021-08-01,55 to 64,Male,Asian,Not Domestic Abuse,Hounslow,Physical Assault,Unsolved,19,AUG,summer
2021-08-01,20 to 24,Male,White,Not Domestic Abuse,Newham,Shooting,Solved,19,AUG,summer
2021-08-01,45 to 54,Female,White,Domestic Abuse,Westminster,Knife or Sharp Implement,Solved,19,AUG,summer
2021-08-01,55 to 64,Male,White,Domestic Abuse,Westminster,Blunt Implement,Solved,19,AUG,summer
2021-08-01,20 to 24,Male,Black,Not Domestic Abuse,Kingston Upon Thames,Knife or Sharp Implement,Solved,19,AUG,summer
2021-08-01,25 to 34,Male,Black,Not Domestic Abuse,Waltham Forest,Knife or Sharp Implement,Solved,19,AUG,summer
2021-09-01,13 to 19,Male,Black,Not Domestic Abuse,Ealing,Shooting,Unsolved,19,SEP,autumn
2021-09-01,25 to 34,Male,White,Not Domestic Abuse,Newham,Knife or Sharp Implement,Solved,19,SEP,autumn
2021-09-01,25 to 34,Male,Black,Not Domestic Abuse,Lambeth,Knife or Sharp Implement,Unsolved,19,SEP,autumn
2021-09-01,0 to 12,Female,Black,Not Domestic Abuse,Ealing,Knife or Sharp Implement,Solved,19,SEP,autumn
2021-09-01,45 to 54,Male,White,Domestic Abuse,Bromley,Knife or Sharp Implement,Solved,19,SEP,autumn
2021-09-01,25 to 34,Female,Asian,Not Domestic Abuse,Greenwich,Physical Assault,Solved,19,SEP,autumn
2021-09-01,45 to 54,Male,White,Not Domestic Abuse,Bexley,Knife or Sharp Implement,Solved,19,SEP,autumn
2021-09-01,25 to 34,Male,Asian,Not Domestic Abuse,Tower Hamlets,Knife or Sharp Implement,Solved,19,SEP,autumn
2021-09-01,35 to 44,Male,White,Not Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,19,SEP,autumn
2021-09-01,20 to 24,Male,Black,Not Domestic Abuse,Haringey,Knife or Sharp Implement,Solved,19,SEP,autumn
2021-09-01,55 to 64,Male,White,Not Domestic Abuse,Islington,Knife or Sharp Implement,Unsolved,19,SEP,autumn
2021-09-01,65 and over,Male,Black,Domestic Abuse,Lewisham,Knife or Sharp Implement,Solved,19,SEP,autumn
2021-10-01,35 to 44,Male,Black,Not Domestic Abuse,Croydon,Knife or Sharp Implement,Unsolved,19,OCT,autumn
2021-10-01,35 to 44,Female,White,Domestic Abuse,Camden,Knife or Sharp Implement,Solved,19,OCT,autumn
2021-10-01,13 to 19,Male,Asian,Not Domestic Abuse,Richmond Upon Thames,Knife or Sharp Implement,Solved,19,OCT,autumn
2021-10-01,35 to 44,Male,White,Not Domestic Abuse,Hounslow,Blunt Implement,Solved,19,OCT,autumn
